,review,clear_review,predicted,candidat
1170,un parisien12 Anne Hidalgo Et rien pour les victimes de la rue de Trévise,parisien12 anne hidalgo rien victim ru trévis,0,hidalgo
1109,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1173,GNSA arbres TanguiLeDantec Anne Hidalgo EmmanuelMacron Lécologie selon EELV à la sauce saccageparis,gnsa arbre tanguiledantec anne hidalgo emmanuelmacron lécolog selon eelv sauc saccagepar,0,hidalgo
1175,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1176,afpfr Correction un véhicule sétant engagé à contresens sur le Pont Neuf probablement pas méprise au vu des travaux Hidalgo et refusé dobtempérer pour un contrôle Les policiers ont tirer dans le tas comme des cinglés faisant 2 morts et 1 blessé,afpfr correct véhicul set engag contresen pont neuf probabl mépris vu traval hidalgo refus dobtemper contrôl polici tir tas comm cingl fais 2 mort 1 bless,0,hidalgo
1177,GNSA arbres TanguiLeDantec Anne Hidalgo EmmanuelMacron Lécologie selon EELV à la sauce saccageparis,gnsa arbre tanguiledantec anne hidalgo emmanuelmacron lécolog selon eelv sauc saccagepar,0,hidalgo
1181,Porte de Montreuil 195 arbres menacés 76 déjà abattus derrière les palissades pour que personne ne voit le carnageTout ça pour 60000m2 de bureauxUn projet urbain à linverse de la cohérence écologique stop Anne Hidalgo EmmanuelMacron httpstco8JBG0FnQNV httpstcoBbaS4bCoOW,port montreuil 195 arbre menac 76 déjà abattus derri palissad person voit carnagetout ça 60000m2 bureauxun projet urbain linvers cohérent écolog stop anne hidalgo emmanuelmacron httpstco8jbg0fnqnv httpstcobbas4bcoow,0,hidalgo
1183,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1184,Porte de Montreuil 195 arbres menacés 76 déjà abattus derrière les palissades pour que personne ne voit le carnageTout ça pour 60000m2 de bureauxUn projet urbain à linverse de la cohérence écologique stop Anne Hidalgo EmmanuelMacron httpstco8JBG0FnQNV httpstcoBbaS4bCoOW,port montreuil 195 arbre menac 76 déjà abattus derri palissad person voit carnagetout ça 60000m2 bureauxun projet urbain linvers cohérent écolog stop anne hidalgo emmanuelmacron httpstco8jbg0fnqnv httpstcobbas4bcoow,0,hidalgo
425,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1188,C Najdovski Maitre Eolas mathieugallard Nadjovski mets là les pieds sur un terrain où il est indéfendable  Quil fasse lexercice vs inscrits pour Hidalgo Belliard sans parler de Pierre Marie cooptée maire avec un  de votants minableMalhonnêteté ou pure bêtise ,najdovsk maitr eol mathieugallard nadjovsk met là pied terrain où indéfend quil fass lexercic v inscrit hidalgo belliard san parl pierr mar coopt mair vot minablemalhonnêtet pur bêtis,0,hidalgo
1189,EricKLein  mufairly A voir comment Anne Hidalgo exerce son mandat comment pourraitelle éduquer les enfants,ericklein mufairly a voir comment anne hidalgo exerc mandat comment pourraitel éduqu enfant,1,hidalgo
1195,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1196,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
393,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
391,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
353,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
317,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
327,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
335,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1167,IanBrossat Parisjecoute leafiloche Anne Hidalgo Je viens savoir lassistante sociale Mme MB de l espace gauthey qui refuse de renouveler ma demande de SIAO SAUF SI JABANDONNE MON CHIENJE SUIS EN COLERE DÉGOUTÉE SVP AIDEZ MOI cette assistante sociale à un problème,ianbrossat parisjecout leafiloch anne hidalgo vien savoir lassist social mme mb espac gauthey refus renouvel demand siao sauf si jabandon chienj coler dégout svp aid cet assist social problem,0,hidalgo
1165,Ces tours resteront le symbole de leffondrement de Paris sous Anne Hidalgo  Celui dun chaos urbain créé par idéologie et détestation de la ville normée horizontale et homogène quétait notre capitale httpstcoYP8KQX3FTY,tour rest symbol leffondr paris sous anne hidalgo celui dun chaos urbain cré idéolog détest vill norm horizontal homogen quet capital httpstcoyp8kqx3fty,0,hidalgo
1199,ssmindustries Anne Hidalgo ArielWeilT cbrossel Et je suis sure quils donnent des leçons décologie,ssmindustr anne hidalgo arielweilt cbrossel sur quil donnent leçon décolog,1,hidalgo
1141,francoisedegois longtemps chargée du PS à France Inter avait rejoint RoyalSegolene en 2009 Aujourdhui elle remet ça dans son émission sur LCI après la victoire EmmanuelMacron elle lance à lantenne que MDelafosse maire de MTP et soutien Anne Hidalgo ferait un bon ministre httpstcoiUm8yTzXvL,francoisedegois longtemp charg p franc inter rejoint royalsegolen 2009 aujourdhui remet ça émiss lci apres victoir emmanuelmacron lanc lanten mdelafoss mair mtp soutien anne hidalgo fer bon ministr httpstcoium8ytzxvl,1,hidalgo
1145,2022Elections Perrine Vasque Quils virent la vipère Hidalgo avant de tenter tout rapprochement,2022elect perrin vasqu quil virent viper hidalgo avant tent tout rapproch,0,hidalgo
1139,Porte de Montreuil 195 arbres menacés 76 déjà abattus derrière les palissades pour que personne ne voit le carnageTout ça pour 60000m2 de bureauxUn projet urbain à linverse de la cohérence écologique stop Anne Hidalgo EmmanuelMacron httpstco8JBG0FnQNV httpstcoBbaS4bCoOW,port montreuil 195 arbre menac 76 déjà abattus derri palissad person voit carnagetout ça 60000m2 bureauxun projet urbain linvers cohérent écolog stop anne hidalgo emmanuelmacron httpstco8jbg0fnqnv httpstcobbas4bcoow,0,hidalgo
1140,dans une école du 11ème et cest une situation généralisé dans larrondissement je trouve cela scandaleux et vous Mme Anne Hidalgo  paris ecole ecoleparis httpstcoXB39yUzF0S,écol 11em cest situat généralis larrond trouv cel scandal mme anne hidalgo paris ecol ecolepar httpstcoxb39yuzf0,0,hidalgo
1149,Lextrême droite était quasi inexistante à Paris cétait même une fierté pour les Parisiens Tout ça cest fini MLP a fait 15 au 2e tour ce nest pas anodin Cest 7 fois  quA Hidalgo au 1er tour Le FN à Paris  2022  15 2017  10 2012  6 Présidentielles2022 httpstcoNr7oVN4JMh,lextrêm droit quas inexist paris cet fiert parisien tout ça cest fin mlp a fait 15 2e tour nest anodin cest 7 fois qua hidalgo 1er tour fn paris 2022 15 2017 10 2012 6 présidentielles2022 httpstconr7ovn4jmh,0,hidalgo
1155,AudreyPulvar Nonn elle parle de Marcon pas d Hidalgo,audreypulvar non parl marcon hidalgo,0,hidalgo
1138,SPPEF Paris Anne Hidalgo Comment passer pour de gros teubés en lespace de quelques tweets Vous ne risquez pas détaler votre culture au moins,sppef paris anne hidalgo comment pass gros teub lespac quelqu tweet risqu détal cultur moin,0,hidalgo
1137,RobertMenardFR MMénardcest à cause de gens comme vous au départ bien à droitemais ne cessant de trop écouter les esprits sensibles à la diversité et autre connerie de ce styleque la France a été donné aux chiensAllez oustAllez tirer cette trainée d hidalgo mais foutez lcamp dici,robertmenardfr mménardcest caus gen comm départ bien droitem cess trop écout esprit sensibl divers autr conner stylequ franc a don chiensall oustall tir cet train hidalgo fout lcamp dic,0,hidalgo
1156,Anne Hidalgo Tu répètes dans ta salle de bain pour 2032 ,anne hidalgo répet sall bain 2032,0,hidalgo
1158,Mme Anne Hidalgo Maire de Paris  chaque jour la propagande négationniste réapparaît amplifiée par des organisations étrangères extrémistes agissant parfois même par la violence physique dans notre pays  plus que jamais la solution est celle dune loi antinégationniste httpstcoDYpK5VrdVm,mme anne hidalgo mair paris chaqu jour propagand négation réapparaît amplifi organis étranger extrem agiss parfois violenc physiqu pay plus jam solut cel dun loi antinégation httpstcodypk5vrdvm,1,hidalgo
1142,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
1160,Porte de Montreuil 195 arbres menacés 76 déjà abattus derrière les palissades pour que personne ne voit le carnageTout ça pour 60000m2 de bureauxUn projet urbain à linverse de la cohérence écologique stop Anne Hidalgo EmmanuelMacron httpstco8JBG0FnQNV httpstcoBbaS4bCoOW,port montreuil 195 arbre menac 76 déjà abattus derri palissad person voit carnagetout ça 60000m2 bureauxun projet urbain linvers cohérent écolog stop anne hidalgo emmanuelmacron httpstco8jbg0fnqnv httpstcobbas4bcoow,0,hidalgo
1143,Porte de Montreuil 195 arbres menacés 76 déjà abattus derrière les palissades pour que personne ne voit le carnageTout ça pour 60000m2 de bureauxUn projet urbain à linverse de la cohérence écologique stop Anne Hidalgo EmmanuelMacron httpstco8JBG0FnQNV httpstcoBbaS4bCoOW,port montreuil 195 arbre menac 76 déjà abattus derri palissad person voit carnagetout ça 60000m2 bureauxun projet urbain linvers cohérent écolog stop anne hidalgo emmanuelmacron httpstco8jbg0fnqnv httpstcobbas4bcoow,0,hidalgo
1146,Hidalgo ça la même pas effleurée de démissionner de la mairie de ParisPécresse ça la même pas effleurée de démissionner du conseil général dIDFSpécificité française,hidalgo ça effleur démission mair parispécress ça effleur démission conseil général didfspécif français,0,hidalgo
696,Alors jai pas voté Jadot à aucun moment mais Bayou qui utilise le verbe enjailler  httpstcotbo5rwGKRT,alor jai vot jadot aucun moment bayou utilis verb enjaill httpstcotbo5rwgkrt,0,jadot
693,pjacquemain La campagne de Jadot a condamné EELV Et je ne parle pas des calomnies et insultes à légard du candidat de lUnionPopulaire mais davoir présenté un programme de transition écologique moins crédible que lAEC Sans doute qui explique une campagne qui nait pas été sur le fond,pjacquemain campagn jadot a condamn eelv parl calomn insult légard candidat lunionpopulair davoir présent programm transit écolog moin crédibl laec san dout expliqu campagn nait fond,0,jadot
691,Grosse satisfaction de Jadot qui lui a réussi son barrage à la gauche Hâte de le voir à la tête de son ministère prochainpresidentielles2022 httpstcok2BN0PJOMi,gross satisfact jadot a réuss barrag gauch hât voir têt minister prochainpresidentielles2022 httpstcok2bn0pjom,1,jadot
688,Je ne veux plus jamais entendre parler de Jadot et RousselPour moi politiquement ils sont morts,veux plus jam entendr parl jadot rousselpour polit mort,0,jadot
698,pjacquemain La campagne de Jadot a condamné EELV Et je ne parle pas des calomnies et insultes à légard du candidat de lUnionPopulaire mais davoir présenté un programme de transition écologique moins crédible que lAEC Sans doute qui explique une campagne qui nait pas été sur le fond,pjacquemain campagn jadot a condamn eelv parl calomn insult légard candidat lunionpopulair davoir présent programm transit écolog moin crédibl laec san dout expliqu campagn nait fond,0,jadot
687,Patentif BastilleCedrick OlivierPerou LEXPRESS EELV julienbayou bayou yjadot sandrousseau On est bien daccord Mais même des gens pas vraiment politisés qui sont  juste  sensibles aux enjeux écologiques qui nont pas forcément en tête cette incompatibilité entre capitalisme et écologie même eux ils nont pas voté Jadot Cest dire léchec,patent bastillecedrick olivierperou lexpress eelv julienbayou bayou yjadot sandrousseau bien daccord gen vrai politis just sensibl enjeux écolog nont forc têt cet incompatibil entre capital écolog nont vot jadot cest dir léchec,0,jadot
671,Manouck44 Jattends les coups de trafalgard  dissolution de lAN dans la semaine  nomination dun 1er ministre du genre Jadot Taubira Montebourg,manouck44 jattend coup trafalgard dissolu lan semain nomin dun 1er ministr genr jadot taub montebourg,0,jadot
660,francoisedegois Twitter Cest aussi oublié une vidéo ou on voit une militante larem pendant lattente des résultats du 1er tour traiter ouvertement Jadot de fils de pte,francoisedegois twitt cest auss oubli vidéo voit milit larem pend lattent résultat 1er tour trait ouvert jadot fil pte,0,jadot
658,OlivierPerou yjadot MounirSatouri julienbayou Mdr toujours un tacle pour Sandrine Mounir et Jadot en font des cauchemars cest pas possible Et parler de la primaire populaire quel culot Vraiment messieurs il va falloir assumer votre échec et prendre un peu de recul et de distance ,olivierperou yjadot mounirsatour julienbayou mdr toujour tacl sandrin moun jadot font cauchemar cest possibl parl primair populair quel culot vrai messieur va falloir assum échec prendr peu recul distanc,0,jadot
655,Tant quà faire que Macrard foute Jadot au gouvernement histoire quon puisse vraiment tous linsulter lui et ses soutiens quotidiennement,tant quà fair macrard fout jadot gouvern histoir quon puiss vrai tous linsult soutien quotidien,0,jadot
653,LiberezLeChrl Il en a trop envie ça se voit mdrrrrrrr après jsp si cest par opportunisme ou pcq Jadot lui clc ou encore par conviction,liberezlechrl a trop envi ça voit mdrrrrrrr apres jsp si cest opportun pcq jadot clc encor convict,0,jadot
689,Je veux bien faire lunion avec les républicains de gauche qui partagent nos valeurs Mais qui sontils  Montebourg qui est pressenti comme 1er ministre Quant aux électeurs seuls 13 de ceux qui avaient choisi JLM et 7 qui avaient choisi Jadot ont voté pour MLP au T2,veux bien fair lunion républicain gauch partagent valeur sontil montebourg pressent comm 1er ministr quant électeur seul 13 ceux chois jlm 7 chois jadot vot mlp t2,0,jadot
700,Je veux bien faire lunion avec les républicains de gauche qui partagent nos valeurs Mais qui sontils  Montebourg qui est pressenti comme 1er ministre Quant aux électeurs seuls 13 de ceux qui avaient choisi JLM et 7 qui avaient choisi Jadot ont voté pour MLP au T2,veux bien fair lunion républicain gauch partagent valeur sontil montebourg pressent comm 1er ministr quant électeur seul 13 ceux chois jlm 7 chois jadot vot mlp t2,0,jadot
710,Parlementerfr Entre Jadot et Bayou je ne sais pas qui est le plus nul des deuxCest fake news sur fake newsIls nont aucune crédibilité Leurs inepties permanentes se voient comme le nez au milieu du visage,parlementerfr entre jadot bayou sais plus nul deuxcest fak new fak newsil nont aucun crédibil leur inept permanent voient comm nez milieu visag,0,jadot
707, Senjailler  samuser faire la fête  Le RobertSelon Bayou Jadot na pas réussi à  enjailler le mouvement  sicJe ne sais pas trop ce que ça veut dire Mais jai limpression que ça va être sa fête httpstcoKSfAAT874T,senjaill samus fair fêt robertselon bayou jadot na réuss enjaill mouv sicj sais trop ça veut dir jai limpress ça va être fêt httpstcoksfaat874t,0,jadot
709,Je veux bien faire lunion avec les républicains de gauche qui partagent nos valeurs Mais qui sontils  Montebourg qui est pressenti comme 1er ministre Quant aux électeurs seuls 13 de ceux qui avaient choisi JLM et 7 qui avaient choisi Jadot ont voté pour MLP au T2,veux bien fair lunion républicain gauch partagent valeur sontil montebourg pressent comm 1er ministr quant électeur seul 13 ceux chois jlm 7 chois jadot vot mlp t2,0,jadot
650,kadoveback NAUZANNEAU Remi Vazeille On dirait que Jadot et Cormand sont en train de se faire calmer par Bayou et coullombel,kadoveback nauzanneau rem vazeil dir jadot cormand train fair calm bayou coullombel,0,jadot
712,TF1 Larrogance de la verte Sandrine Rousseau qui na pas peu contribué à léchec de Yannick Jadot est sans surprise impressionnante A la limite de limpudence,tf1 larrog vert sandrin rousseau na peu contribu léchec yannick jadot san surpris impression a limit limpudent,0,jadot
745,Je veux bien faire lunion avec les républicains de gauche qui partagent nos valeurs Mais qui sontils  Montebourg qui est pressenti comme 1er ministre Quant aux électeurs seuls 13 de ceux qui avaient choisi JLM et 7 qui avaient choisi Jadot ont voté pour MLP au T2,veux bien fair lunion républicain gauch partagent valeur sontil montebourg pressent comm 1er ministr quant électeur seul 13 ceux chois jlm 7 chois jadot vot mlp t2,0,jadot
744,yjadot Bon chien Jadot Aller vas chercher ta récompense httpstcougX4W2a1ud,yjadot bon chien jadot aller vas cherch récompens httpstcougx4w2a1ud,1,jadot
713, Senjailler  samuser faire la fête  Le RobertSelon Bayou Jadot na pas réussi à  enjailler le mouvement  sicJe ne sais pas trop ce que ça veut dire Mais jai limpression que ça va être sa fête httpstcoKSfAAT874T,senjaill samus fair fêt robertselon bayou jadot na réuss enjaill mouv sicj sais trop ça veut dir jai limpress ça va être fêt httpstcoksfaat874t,0,jadot
714,LindaclavClav VA13960 LesMeuricettes EELV PartiAnimaliste Jai du mal à comprendre Ma réponse portait sur le programme de Jadot Schraen na rien à voir avec lui cest même exactement linverse,lindaclavclav va13960 lesmeuricet eelv partianimal jai mal comprendr répons port programm jadot schraen na rien voir cest exact linvers,0,jadot
717,Vu comment generations a vite retourné sa veste alors quils soutenaient Jadot aux presidentielles vu comment le PS veut joindre lUnion Populaire Ça sent le coup derriere le dos pour mettre un gaucho liberal PM sil y a cohabitation,vu comment gener a vit retourn vest alor quil souten jadot presidentiel vu comment p veut joindr lunion populair ça sent coup derrier dos mettr gaucho liberal pm sil a cohabit,0,jadot
736,Tara75012 francoisdenat Surtout que jadot se fait defoncer en interne sur la stratégie,tara75012 francoisdenat surtout jadot fait defonc intern strateg,0,jadot
720, Senjailler  samuser faire la fête  Le RobertSelon Bayou Jadot na pas réussi à  enjailler le mouvement  sicJe ne sais pas trop ce que ça veut dire Mais jai limpression que ça va être sa fête httpstcoKSfAAT874T,senjaill samus fair fêt robertselon bayou jadot na réuss enjaill mouv sicj sais trop ça veut dir jai limpress ça va être fêt httpstcoksfaat874t,0,jadot
733,thomas guenole MLP officiel EmmanuelMacron JLMelenchon Tu aurais du faire barrage au premier tour au lieu de voter utile Jadot,thom guenol mlp officiel emmanuelmacron jlmelenchon fair barrag premi tour lieu vot util jadot,0,jadot
729,ehouardvial Ça cest pce que cest lors du meeting au Zénith quils se sont aperçus que Jadot pouvait bouger danser et tenir un meetingCest dommage cest arrivé un peu tard ds la campagne ,ehouardvial ça cest pce cest lor meeting zénith quil aperçus jadot pouv boug dans ten meetingcest dommag cest arriv peu tard d campagn,0,jadot
309,qqquent1 Jadot le rigoloPoutou le chouchou Pecresse la hess Voici mes avis politiques,qqquent1 jadot rigolopoutou chouchou pecress hess voic avis polit,0,jadot
649,Waaaaah on sait que Jadot est raisonnablement détesté par toustes mais là ça va super loin  httpstcoBk4QsFivF7,waaaaah sait jadot raison détest toust là ça va sup loin httpstcobk4qsfivf7,1,jadot
727,Et bla blaJe laisse tomber Jadot je cours après MélenchonBref je retourne ma vestePiolle opportuniste malhonnête httpstcobPO0dJoYrQ,bla blaj laiss tomb jadot cour apres mélenchonbref retourn vestepioll opportun malhonnêt httpstcobpo0djoyrq,0,jadot
608,pjacquemain Batho ou Jadot peutêtre histoire de faire croire à un virage écologique,pjacquemain batho jadot peutêtr histoir fair croir virag écolog,0,jadot
1200,qqquent1 Jadot le rigoloPoutou le chouchou Pecresse la hess Voici mes avis politiques,qqquent1 jadot rigolopoutou chouchou pecress hess voic avis polit,0,jadot
1649,Je ne veux plus jamais entendre parler de Jadot et RousselPour moi politiquement ils sont morts,veux plus jam entendr parl jadot rousselpour polit mort,0,jadot
607,qqquent1 Jadot le rigoloPoutou le chouchou Pecresse la hess Voici mes avis politiques,qqquent1 jadot rigolopoutou chouchou pecress hess voic avis polit,0,jadot
970,PcJoce Le plus difficile sera de trouver UNE personnalité capable dans la gauche  Il faut éliminer méluche ok mais aussi et surtout jadot hidalgopoutouarthaud  reste plus grand monde ,pcjoc plus difficil trouv personnal capabl gauch faut élimin méluch ok auss surtout jadot hidalgopoutouarthaud rest plus grand mond,1,jadot
609,MarieLaureGB haaaaaaaaaaaa putain Jadot  Enfoiré   oui je suis en colère non je ne digère pas le 1er tour,marielauregb haaaaaaaaaaa putain jadot enfoir oui coler non diger 1er tour,0,jadot
610,Patentif ReineGenievre OlivierPerou LEXPRESS EELV julienbayou bayou yjadot sandrousseau Encore une inversion des realités classique On na pas vu lélectorat jadot voter MLP en revanche on a bien vu une partie de lélectorat LFI voter RN notamment dans les outremers On peut se demander qui balance qui dans les bras du FN Quand au procès en pureté,patent reinegenievr olivierperou lexpress eelv julienbayou bayou yjadot sandrousseau encor invers realit classiqu na vu lélectorat jadot vot mlp revanch a bien vu part lélectorat lfi vot rn not outremer peut demand balanc bras fn quand proces puret,0,jadot
621,Je veux bien faire lunion avec les républicains de gauche qui partagent nos valeurs Mais qui sontils  Montebourg qui est pressenti comme 1er ministre Quant aux électeurs seuls 13 de ceux qui avaient choisi JLM et 7 qui avaient choisi Jadot ont voté pour MLP au T2,veux bien fair lunion républicain gauch partagent valeur sontil montebourg pressent comm 1er ministr quant électeur seul 13 ceux chois jlm 7 chois jadot vot mlp t2,0,jadot
628,Je veux bien faire lunion avec les républicains de gauche qui partagent nos valeurs Mais qui sontils  Montebourg qui est pressenti comme 1er ministre Quant aux électeurs seuls 13 de ceux qui avaient choisi JLM et 7 qui avaient choisi Jadot ont voté pour MLP au T2,veux bien fair lunion républicain gauch partagent valeur sontil montebourg pressent comm 1er ministr quant électeur seul 13 ceux chois jlm 7 chois jadot vot mlp t2,0,jadot
629,BastilleCedrick OlivierPerou LEXPRESS EELV julienbayou bayou yjadot sandrousseau Pourquoi Jadot a réussi quelque chose ,bastillecedrick olivierperou lexpress eelv julienbayou bayou yjadot sandrousseau pourquoi jadot a réuss quelqu chos,0,jadot
633,Du coup puisquil sagit de comprendre pourquoi ca a foiré et pourquoi vous navez pas su rallier grand monde à la campagne de Jadot vous avez compris MounirSatouri Doù vient cet échec et quelle est la suite Pour nous à gauche cest très clair httpstco8ls7Fut5Sw,coup puisquil sag comprendr pourquoi ca a foir pourquoi nav su ralli grand mond campagn jadot compr mounirsatour doù vient cet échec quel suit gauch cest tres clair httpstco8ls7fut5sw,0,jadot
643,15 jours que jy pensecroiser Yannick Jadot dans la rue,15 jour jy pensecrois yannick jadot ru,0,jadot
623,Ustada7 nlt56lorient T Bouhafs Il ne s appelle pas Jadot non plus,ustada7 nlt56lorient bouhaf appel jadot non plus,0,jadot
646,OlivierPerou yjadot MounirSatouri julienbayou Confirmation que le clan Jadot ne comprend rien au monde qui les entoure  ils voient la politique comme de la bouillie de chapelle Peutêtre que ça marche pour prendre des villes mais pour la PR il faut soulever les masses pas faire saccorder des clubs,olivierperou yjadot mounirsatour julienbayou confirm clan jadot comprend rien mond entour voient polit comm bouill chapel peutêtr ça march prendr vill pr faut soulev mass fair saccord club,0,jadot
1775,Le Conseil constitutionnel a été saisi après le geste de Jean Lassalle ce dimanche qui sest rendu dans son bureau de vote pour finalement annoncer son abstention La Commission nationale de Contrôle de la Campagne parle dun incident majeurhttpstcoyvDGVmjgRm,conseil constitutionnel a sais apres gest jean lassall dimanch sest rendu bureau vot final annonc abstent commiss national contrôl campagn parl dun incident majeurhttpstcoyvdgvmjgrm,0,lassalle
1782,Soutien à SophiaAram qui se prend des torrents dinsultes et de haine de la part des fans de Lassalle  Pour les haineux   httpstcoKXthL5IAfA,soutien sophiaaram prend torrent dinsult hain part fan lassall haineux httpstcokxthl5iaf,0,lassalle
1790,Jean Lassalle  le Conseil constitutionnel saisi après sa spectaculaire abstention httpstcobrBcOW6qBQ,jean lassall conseil constitutionnel sais apres spectaculair abstent httpstcobrbcow6qbq,1,lassalle
1783,Info RTLFranceJean Lassalle affichant ouvertement son choix de labstention dans son bureau de vote hier  la Commission nationale de Contrôle de la Campagne CNCCEP a saisi le ConseilConstitutionnel de cet  incident majeur ,info rtlfrancejean lassall affich ouvert choix labstent bureau vot hi commiss national contrôl campagn cnccep a sais conseilconstitutionnel cet incident majeur,0,lassalle
1772,Lensemble du camp national doit sunir pour les législatives à venir  Le Rassemblement National Reconquête Debout La France Les Patriotes Résistons  de M Lassalle Et même les LR qui refuse le macronisme  UnionNationale UnionDesDroites UnionDesPatriotes httpstcokfYOzlgJpD,lensembl camp national doit sun législ ven rassembl national reconquêt debout franc patriot résiston lassall lr refus macron unionnational uniondesdroit uniondespatriot httpstcokfyozlgjpd,0,lassalle
1774,LCadoreau wargonm MLP2MLP1EZDGG2millions Et vraiment pas sûr que certains électeurs de Z aient voté MLP ceux de droite tradi Bref certains viennent de Lassalle  antisystème  mais il en manque encore bref il y a eu de nombreux grandsécarts JLMgtMLP,lcadoreau wargonm mlp2mlp1ezdgg2mill vrai sûr certain électeur z vot mlp ceux droit trad bref certain viennent lassall antisystem manqu encor bref a nombreux grandsécart jlmgtmlp,0,lassalle
1788, FLASH  Jean Lassalle sest finalement abstenu devant lurne en glissant dans sa poche son bulletin avant de quitter le bureau de vote après avoir annoncé quil voterait blanc au second tour Le Parisien presidentielles2022 JeVote,flash jean lassall sest final abstenu dev lurn gliss poch bulletin avant quitt bureau vot apres avoir annonc quil vot blanc second tour parisien presidentielles2022 jevot,0,lassalle
1784,Lassalle vatil finir dans les géoles du Macronistan pour avoir enfreint le CodeElectoral ,lassall vatil fin géol macronistan avoir enfreint codeelectoral,0,lassalle
1789,Magnifique Jean Lassalle qui profite de son peu de temps dantenne pour démasquer les médias et les tartuffes de la télé  httpstco8BzOpSUkqe,magnif jean lassall profit peu temp danten démasqu médi tartuff tel httpstco8bzopsukq,1,lassalle
1781,Info RTLFranceJean Lassalle affichant ouvertement son choix de labstention dans son bureau de vote hier  la Commission nationale de Contrôle de la Campagne CNCCEP a saisi le ConseilConstitutionnel de cet  incident majeur ,info rtlfrancejean lassall affich ouvert choix labstent bureau vot hi commiss national contrôl campagn cnccep a sais conseilconstitutionnel cet incident majeur,0,lassalle
1796,Abstention de Jean Lassalle  la Commission nationale du contrôle de la campagne a saisi le Conseil constitutionnelhttpstcoh4C3jreaSb httpstcoYxxEcjk0uW,abstent jean lassall commiss national contrôl campagn a sais conseil constitutionnelhttpstcoh4c3jreasb httpstcoyxxecjk0uw,1,lassalle
1778,Soutien à SophiaAram qui se prend des torrents dinsultes et de haine de la part des fans de Lassalle  Pour les haineux   httpstcoKXthL5IAfA,soutien sophiaaram prend torrent dinsult hain part fan lassall haineux httpstcokxthl5iaf,0,lassalle
1793,Lassalle vatil finir dans les géoles du Macronistan pour avoir enfreint le CodeElectoral ,lassall vatil fin géol macronistan avoir enfreint codeelectoral,0,lassalle
1794,Un candidat de  à la PR qui fait fi des lois et  de la constitution Jean Lassalle met en scène son abstention  le Conseil constitutionnel saisi httpstcozdeBh1JVRG via franceinfo,candidat pr fait fi lois constitu jean lassall met scen abstent conseil constitutionnel sais httpstcozdebh1jvrg vi franceinfo,1,lassalle
